carte_la_plus_petite,derniere_carte,nombre_joueurs,temps_attente
65,61,2,2.9567194931522796
78,65,2,6.941996132737486
84,78,2,3.6061606089520657
2,-1,4,12.89063657679235
6,2,4,11.510048205533035
9,6,4,11.071399033506326
25,9,4,6.318106761631806
32,25,4,12.253710447322199
45,32,4,3.8522238821690715
48,45,4,14.163679148256401
78,48,4,10.389258364636694
86,78,4,2.747278304113856
95,86,4,13.376251047579192
7,-1,2,1.2085670300152527
21,7,2,8.98897317301185
28,21,2,8.111765634999529
31,28,2,2.4586629868976515
45,31,2,5.973612393811645
49,45,2,12.582791465201435
53,49,2,4.750669186065753
59,53,2,13.83016421140026
69,59,2,4.805325699262884
81,69,2,9.412394286412763
2,-1,3,10.89631436120267
11,2,3,4.808560606609525
12,11,3,12.970369601876671
17,12,3,11.479964767859014
34,17,3,2.895585598556654
64,34,3,9.877367929154369
72,64,3,5.991647245994082
73,72,3,2.0507123223539487
84,73,3,1.962516839873717
100,84,3,8.662228304344671
10,-1,3,1.0185592326411042
17,10,3,3.7162451873476816
23,17,3,13.359762615435576
27,23,3,3.3513408794651633
29,27,3,8.636911706318376
42,29,3,11.327643274895589
46,42,3,5.34829156527065
52,46,3,14.5497987093238
82,52,3,6.340731267909315
92,82,3,5.758541987545918
8,-1,2,3.6038485959125675
28,8,2,13.494068286433961
39,28,2,5.913694307300668
52,39,2,11.793107150009256
56,52,2,11.967765311399152
66,56,2,11.951190185078254
73,66,2,14.456104713941734
79,73,2,2.367258459191812
80,79,2,8.135646473588915
84,80,2,13.308863432943133
25,-1,3,10.417275558145372
46,25,3,4.444698527315316
53,46,3,9.034219176719404
54,53,3,6.012082046035292
80,54,3,4.740958423384874
81,80,3,2.739206771941582
82,81,3,14.39392472797162
85,82,3,5.097829028416461
91,85,3,7.98026528909795
99,91,3,7.900500166587635
9,-1,2,8.048501165380989
19,9,2,11.289313676598443
32,19,2,11.839287209612824
35,32,2,6.04037925193119
51,35,2,12.474228762027337
53,51,2,10.113940838339873
57,53,2,4.986082686187787
66,57,2,11.954226745710484
90,66,2,6.221185149556831
99,90,2,1.3847506142407535
28,-1,2,5.061410642070529
32,28,2,13.066204237268078
37,32,2,10.315658296651863
46,37,2,3.9481908302582966
47,46,2,12.357441160543571
50,47,2,10.438990094603204
64,50,2,9.665483276105714
68,64,2,1.3389907252923188
81,68,2,12.70420124702179
87,81,2,1.1475540283380559
3,-1,2,9.632758873681
23,3,2,9.596775920726675
38,23,2,6.822698869116111
39,38,2,12.26673375466224
47,39,2,13.58090890919788
49,47,2,10.475571663320373
54,49,2,5.868126106160437
82,54,2,11.142054001744313
94,82,2,13.193724540738362
97,94,2,8.932904002425538
2,-1,3,9.913136011420011
25,2,3,5.186692615900527
29,25,3,9.985373479808237
31,29,3,1.2082229659479176
42,31,3,4.854975503211324
56,42,3,8.868903819202348
59,56,3,5.949689915400231
70,59,3,14.07148004065394
88,70,3,2.635184478068659
95,88,3,7.758571827685745
3,-1,5,13.99501420414804
7,3,5,12.449757972978386
8,7,5,12.94268538429788
30,8,5,2.3472882796441636
34,30,5,8.228483595611067
83,34,5,8.781238755101061
84,83,5,4.326898237055284
97,84,5,2.8730856166134604
99,97,5,14.183409022946002
100,99,5,3.629038966204714
9,-1,5,7.546376315398051
31,9,5,8.704249485918968
52,31,5,7.09105903586048
58,52,5,7.081195618512742
62,58,5,10.077344201335766
65,62,5,3.540545002454761
69,65,5,10.53711434490437
72,69,5,3.52596261264837
90,72,5,7.830934376678381
91,90,5,1.093421584040147
18,-1,4,6.594838680128467
19,18,4,12.507906583671518
26,19,4,1.0505947086806209
27,26,4,14.33891578354092
35,27,4,1.937924229654784
58,35,4,7.119167261199238
68,58,4,3.6962341484056482
76,68,4,1.1430833347225713
87,76,4,1.0446384857046516
89,87,4,6.417020548735977
16,-1,2,8.025692642830318
18,16,2,11.826238240590207
22,18,2,7.598002041838445
25,22,2,4.476631770515823
31,25,2,3.7215365140384846
34,31,2,8.727387727466127
36,34,2,11.009555484187683
39,36,2,9.472055392256367
57,39,2,4.087279720963473
69,57,2,3.432413053038048
12,-1,5,12.095174852330496
16,12,5,4.441473444476659
22,16,5,7.169418307512712
37,22,5,8.732859095467465
43,37,5,2.0282464777513645
76,43,5,7.984004219830005
83,76,5,1.8139023878043024
91,83,5,11.791640053583428
96,91,5,2.2198832769896377
99,96,5,2.947501781761793
32,-1,5,5.6759252566159395
47,32,5,1.732811809609181
57,47,5,3.3292358554701744
63,57,5,13.648951772218142
69,63,5,7.772879189751793
70,69,5,12.671805530718672
73,70,5,10.058788247503621
82,73,5,7.912695109546457
84,82,5,3.4719853368557922
91,84,5,4.350089120370773
1,-1,4,12.702370752186843
6,1,4,1.4230655099749163
10,6,4,12.058897470555417
39,10,4,2.4102885671678003
49,39,4,8.284312214231747
58,49,4,5.786653981064755
64,58,4,1.2016339108514693
69,64,4,5.081197858057013
74,69,4,11.510575971132928
84,74,4,1.7570121235203426
11,-1,5,13.774512672558975
29,11,5,5.665842825651817
30,29,5,7.352149622369668
39,30,5,9.79911474060562
58,39,5,6.057777488325528
63,58,5,11.734662649858294
67,63,5,10.07173772479677
84,67,5,11.949660677775531
98,84,5,10.972858284782758
99,98,5,2.346246664510223
4,-1,2,13.880007023217583
15,4,2,4.810249184525609
28,15,2,12.333595735390634
32,28,2,6.670782163238255
53,32,2,14.285648020245624
57,53,2,5.716188281492373
84,57,2,5.955078554349938
89,84,2,10.56553782860064
95,89,2,7.470464755013566
99,95,2,7.664493997214022
3,-1,3,8.852759785496819
7,3,3,10.156066715976825
15,7,3,13.420669420685122
21,15,3,6.08934216109167
24,21,3,6.931241115686852
28,24,3,7.860906814407981
50,28,3,12.15291799591152
78,50,3,9.22292563903337
81,78,3,5.319793455297327
84,81,3,12.165084278622677
8,-1,3,9.601465681226612
34,8,3,7.879437246237044
37,34,3,4.488241314620752
74,37,3,1.7305336353941974
80,74,3,5.982584118828531
84,80,3,6.348030858546425
85,84,3,4.647483207017603
90,85,3,7.608685807671673
92,90,3,5.260523034275732
100,92,3,11.777266959182887
9,-1,5,14.481192871925813
17,9,5,5.477375624586109
23,17,5,12.950918502922912
34,23,5,5.435025893232104
41,34,5,1.2983813335525045
54,41,5,5.665934453634421
67,54,5,11.266127475428224
72,67,5,14.185147272563437
81,72,5,12.173401259212417
92,81,5,6.201115199811729
8,-1,3,8.244471991191286
17,8,3,5.97447447336461
32,17,3,2.742137054610157
55,32,3,3.983361072774473
62,55,3,4.845628921734111
79,62,3,13.161978755486453
81,79,3,5.471375917157436
88,81,3,2.6438200685946853
90,88,3,6.940763499140145
95,90,3,10.989404641015398
9,-1,4,10.288182059390468
10,9,4,4.833928126571854
20,10,4,8.951368755354007
33,20,4,2.947076611080441
63,33,4,11.829310942808414
64,63,4,11.625327888444998
65,64,4,12.995954428424644
68,65,4,12.885097176669646
69,68,4,9.717627362506617
96,69,4,12.170689419606765
19,-1,4,6.056326322061721
26,19,4,4.33150106522031
27,26,4,11.955344430008271
28,27,4,2.6864998557417277
39,28,4,9.788504744115427
65,39,4,10.578129880769268
77,65,4,3.8715231198182463
92,77,4,10.83673720244622
97,92,4,11.040836702752147
99,97,4,5.58987806716152
22,-1,5,2.9846254349844705
26,22,5,11.49891989381771
28,26,5,13.816401637602738
35,28,5,10.084815929464137
42,35,5,2.934842762658705
53,42,5,2.991974558603275
68,53,5,5.170093507540249
71,68,5,1.6868287713630619
85,71,5,13.812928812609995
92,85,5,13.470217479345242
1,-1,5,11.434256386968507
7,1,5,5.3750249358658495
14,7,5,12.900464605780805
31,14,5,10.690049968841523
62,31,5,6.774833658630837
63,62,5,9.730935983901563
66,63,5,12.876842811418744
80,66,5,12.438739761806616
85,80,5,4.7854965614629945
98,85,5,2.2714986344520964
8,-1,2,6.10698518263248
9,8,2,3.7076024171260125
17,9,2,14.594294524164457
23,17,2,8.138339726475234
31,23,2,4.602411714121344
52,31,2,9.3365003960809
71,52,2,12.315214766531522
82,71,2,8.515024154581567
89,82,2,9.745960205193532
99,89,2,13.887558823942504
5,-1,4,5.269626164329206
7,5,4,6.239054201569065
13,7,4,4.775407048024293
15,13,4,12.69740206399809
52,15,4,8.77965407523904
71,52,4,11.80419638302244
74,71,4,13.71165676813078
81,74,4,1.443256965721735
97,81,4,14.517562023358101
98,97,4,3.947463608461984
3,-1,3,8.292903806369399
15,3,3,13.20581673336641
20,15,3,12.636314746450205
41,20,3,3.047785071311936
58,41,3,6.497259405140424
59,58,3,1.4263126580633627
62,59,3,4.890195579946817
74,62,3,7.977357752410941
85,74,3,3.047535905900743
90,85,3,5.8120244038675
1,-1,3,2.816285537421922
4,1,3,12.921070139565678
10,4,3,13.83299247794766
18,10,3,13.988305057656452
22,18,3,7.298757495211125
29,22,3,8.00501165465176
38,29,3,8.84220955992716
65,38,3,10.534566124378795
71,65,3,8.109215956671033
98,71,3,10.124122159160056
14,-1,3,4.559230312701564
22,14,3,5.526671608871933
30,22,3,4.525964200941536
45,30,3,12.95980702948264
48,45,3,4.612070465969819
55,48,3,11.433130345603656
67,55,3,10.89964750652323
77,67,3,9.73173094830323
85,77,3,7.124980253919796
96,85,3,13.155031752450595
3,-1,2,1.8410588513217547
11,3,2,14.966685664148716
16,11,2,9.983814451368811
20,16,2,7.515234924501571
28,20,2,3.920606385694378
45,28,2,11.00960129531234
70,45,2,9.132864388149248
71,70,2,6.257427085108486
86,71,2,5.923793275421486
98,86,2,3.0647744820494043
6,-1,3,5.321539731859531
9,6,3,13.530677334900414
18,9,3,6.4381038410833265
23,18,3,5.467305825208034
45,23,3,8.007048748848835
75,45,3,4.585148008433734
82,75,3,2.383073304658309
87,82,3,12.390008183821601
88,87,3,1.4212906874723112
92,88,3,7.596576405349813
25,-1,5,4.662459816237156
29,25,5,14.790480634173408
30,29,5,6.9734571475820255
33,30,5,4.795088402469685
39,33,5,14.395455141850425
52,39,5,6.58951007811833
61,52,5,9.728772199181021
70,61,5,1.7096896552646659
76,70,5,8.361322763219551
90,76,5,5.777459714605284
2,-1,5,6.5095690266238
8,2,5,14.642421496408884
10,8,5,14.85619842772093
27,10,5,8.599896921054093
31,27,5,5.52558950285809
35,31,5,4.254819741087266
39,35,5,2.3468346250449175
49,39,5,5.387627123448877
63,49,5,10.93355063241703
84,63,5,14.740788512886784
1,-1,4,10.97177445030623
14,1,4,1.041302721458573
24,14,4,1.5061298909312915
44,24,4,8.352752595280574
76,44,4,1.6946814448712495
83,76,4,10.533381529170665
85,83,4,1.8377223915187535
89,85,4,4.23703483990616
91,89,4,1.4246372251248898
100,91,4,14.599736602635131
4,-1,4,4.707559419388226
5,4,4,4.732738850165989
19,5,4,6.613408756544359
28,19,4,10.142942759729042
44,28,4,14.963321802763708
46,44,4,5.045218761946641
53,46,4,3.6588298534645713
80,53,4,3.9100809866420407
90,80,4,13.86163040620155
99,90,4,8.75274738425635
8,-1,5,6.780449811718553
9,8,5,10.19109399732586
48,9,5,3.7094745029335714
52,48,5,14.037628949537247
61,52,5,1.262547328596039
72,61,5,8.87476150991818
74,72,5,10.911605704407465
81,74,5,12.402947046290063
84,81,5,7.115298041015655
98,84,5,4.908775083308912
1,-1,4,10.275070438163066
12,1,4,14.675433835100627
23,12,4,13.13871333517347
25,23,4,3.444662906699265
41,25,4,9.263448929678432
42,41,4,14.718339616520218
44,42,4,9.762581906393246
52,44,4,9.234660680361618
60,52,4,12.140360950942338
64,60,4,6.404536298384993
24,-1,5,11.598210903146727
31,24,5,4.8600892425539755
35,31,5,4.573335593821723
48,35,5,5.78582829845946
83,48,5,2.997681426262949
86,83,5,10.870583529230348
88,86,5,6.422711277499808
90,88,5,10.072698843563039
93,90,5,3.67965229174838
98,93,5,2.7363709887637793
14,-1,2,3.780667897196182
30,14,2,9.737858013890422
35,30,2,4.942750255265693
59,35,2,11.834958861959093
67,59,2,12.823086346458924
72,67,2,2.683639507558575
73,72,2,11.519349186784094
85,73,2,9.759269579301872
86,85,2,6.879178201346752
93,86,2,2.638295877073652
4,-1,5,6.38855675586425
9,4,5,3.4834805364508536
11,9,5,5.359897601549934
14,11,5,10.951716353164688
22,14,5,1.3648370325399397
46,22,5,6.493474768872307
70,46,5,2.146153936175317
85,70,5,10.766667738929858
91,85,5,10.431981632213066
95,91,5,2.5840633460575164
15,-1,5,1.9630177943805247
31,15,5,3.6323966182667986
39,31,5,8.494293377994868
40,39,5,14.043807227092096
51,40,5,8.524762466531936
62,51,5,4.631037338085535
66,62,5,7.526956212421144
71,66,5,9.785146622059674
79,71,5,7.6264523123975465
99,79,5,2.860594722075591
12,-1,4,10.191353177694765
15,12,4,5.723011774377719
16,15,4,11.467588645392965
35,16,4,6.875535916380278
41,35,4,3.6984389053847186
43,41,4,11.736824267466854
57,43,4,13.990974066032813
73,57,4,12.75947837810997
78,73,4,14.53918782784722
95,78,4,7.624464370093847
32,-1,4,8.001575472772506
42,32,4,9.48569217047112
46,42,4,14.62364819138063
61,46,4,1.324011393245256
68,61,4,2.6334321784316885
69,68,4,8.122348656269928
82,69,4,1.3308037698501318
85,82,4,12.874543698920949
97,85,4,8.005071054036833
99,97,4,8.54159142079966
4,-1,4,9.27752967558218
6,4,4,6.584113170165987
11,6,4,4.244587394353221
14,11,4,13.51976003305258
25,14,4,7.469703884910827
45,25,4,7.752366249316932
52,45,4,1.4591978270668418
57,52,4,4.43008320936684
80,57,4,1.863183402702008
88,80,4,2.90203595662193
9,-1,4,8.361110798008575
16,9,4,10.140424064447066
30,16,4,3.7602344161778456
33,30,4,4.340635072679167
36,33,4,1.5320984137181421
44,36,4,6.082419796653646
60,44,4,13.115500128934645
76,60,4,12.9206888780869
83,76,4,13.640771199787935
91,83,4,12.44322183356608
5,-1,2,6.820872461496395
6,5,2,7.738271856432763
23,6,2,14.710119819525069
64,23,2,11.08142260573582
70,64,2,8.000617223766916
73,70,2,4.025379985977221
74,73,2,4.527349003532763
84,74,2,5.8520118671041335
85,84,2,11.412210628792442
88,85,2,4.5249353702283095
5,-1,2,4.5858891671870206
18,5,2,5.264198864434923
26,18,2,10.363305395102278
35,26,2,1.6801641863898151
60,35,2,6.722018295855628
65,60,2,5.108766621585046
70,65,2,14.228129384441809
71,70,2,6.396829869474297
80,71,2,14.122769701896924
97,80,2,13.656868312705
8,-1,4,7.495041320943961
12,8,4,4.172820140106813
24,12,4,1.3097277853793217
40,24,4,1.018868591653367
65,40,4,11.184445998534036
69,65,4,11.142015457207785
75,69,4,14.291569499552303
87,75,4,14.866005085919957
92,87,4,5.046134888258887
97,92,4,10.115011094713669
12,-1,3,4.564807242644121
23,12,3,10.20353142621929
32,23,3,5.712727006349027
47,32,3,4.670688090695853
56,47,3,4.972825133761609
68,56,3,2.8658209738379736
70,68,3,14.603928203356995
79,70,3,5.603884888956713
80,79,3,1.2182346339373484
87,80,3,10.373701154166513
5,-1,4,2.029672469036236
19,5,4,12.49857950257363
31,19,4,11.17278547076403
39,31,4,8.599608451965134
45,39,4,1.1819437570412845
52,45,4,14.158611856324407
57,52,4,10.260891378178371
61,57,4,5.102362755858003
64,61,4,2.389323982088193
71,64,4,14.326391331788939
12,-1,5,14.337558641577173
18,12,5,8.710984513019095
35,18,5,8.429832641862472
60,35,5,6.781791223281325
66,60,5,12.271519886072
78,66,5,13.849123977864258
82,78,5,1.8237818357221638
84,82,5,1.9738035271789982
86,84,5,5.7527893093984845
89,86,5,9.76194208221247
2,-1,2,12.678783130817246
44,2,2,3.631907033792604
46,44,2,12.45502185664171
49,46,2,2.6582489652389025
57,49,2,12.711645278231757
65,57,2,1.7908430661164139
71,65,2,9.258637306829195
75,71,2,2.6818293803094866
86,75,2,13.452064506287208
91,86,2,6.107101202822294
6,-1,5,14.612465484817044
14,6,5,10.892136277424088
20,14,5,7.699846115424895
23,20,5,14.302797579173037
30,23,5,9.577875424064413
50,30,5,9.757136673888018
62,50,5,2.530729161922153
65,62,5,12.484485313306433
69,65,5,14.960434589870397
72,69,5,1.991152505397084
3,-1,4,9.331486114339558
13,3,4,2.507837617388634
20,13,4,14.370979502230117
24,20,4,3.188273481526319
25,24,4,2.177775167288856
32,25,4,9.933879831484834
43,32,4,7.066345793904617
50,43,4,1.287122697445436
64,50,4,8.94537910429241
73,64,4,13.340760448718372
3,-1,2,1.0081748106711876
19,3,2,2.3569969334059113
30,19,2,13.233519877984893
35,30,2,11.535889824014854
40,35,2,5.047103875768224
84,40,2,10.002716109482229
88,84,2,7.05830891580032
89,88,2,13.42794009577781
90,89,2,6.3392790775675145
99,90,2,6.79039350914284
2,-1,2,11.790364545177447
7,2,2,14.26114170024677
10,7,2,14.712092740482786
43,10,2,7.938933928980393
48,43,2,13.807385073648645
69,48,2,13.16668623779787
86,69,2,3.725277417396178
90,86,2,2.816636471833168
97,90,2,9.288660176332948
100,97,2,6.3258873020541575
34,-1,4,7.8381903886727455
37,34,4,9.970898631397462
39,37,4,1.0980884340883181
52,39,4,4.294230530969152
67,52,4,1.6297803638656472
70,67,4,10.785613034055816
77,70,4,5.341689905871072
79,77,4,10.231076755620197
94,79,4,12.42396650276542
100,94,4,7.474382276582023
5,-1,3,10.538508563824863
17,5,3,10.892921997713788
41,17,3,5.055884653892671
53,41,3,3.431811889082039
54,53,3,4.338275483232311
70,54,3,10.512167170650784
77,70,3,8.478025179184979
82,77,3,4.412999643559642
91,82,3,13.077937807612889
93,91,3,7.731381417424751
5,-1,2,5.674500954271964
12,5,2,5.393866513813986
13,12,2,13.428056193690722
15,13,2,5.668742620479544
24,15,2,12.168892779766448
35,24,2,8.023483120599648
37,35,2,4.347166842734543
44,37,2,7.855507477837964
48,44,2,10.998522277309013
93,48,2,9.72903535836853
2,-1,5,3.813252407583043
8,2,5,1.5480430580345395
32,8,5,6.571196286547957
45,32,5,9.332358646107048
64,45,5,4.237961961309514
79,64,5,11.482195387879944
91,79,5,3.210579410203804
92,91,5,14.602131541994071
95,92,5,13.043988997223359
99,95,5,7.270475742530588
3,-1,3,4.4078793863212065
27,3,3,10.467766273054133
37,27,3,10.920417863974558
49,37,3,1.582102988585834
71,49,3,9.461506574203733
73,71,3,10.65549437648912
75,73,3,2.5178536017512956
84,75,3,6.987974431993053
85,84,3,8.95460356884098
96,85,3,6.13563807719769
3,-1,4,12.240800228267467
24,3,4,12.81806477500403
27,24,4,11.560226547576178
33,27,4,12.349147730454238
38,33,4,7.096261879266206
58,38,4,6.931594599605396
59,58,4,6.846041821893475
67,59,4,14.167984657166796
68,67,4,6.951360421604743
99,68,4,8.487826424415134
2,-1,5,12.891822935502878
29,2,5,1.5083867529333392
44,29,5,14.247718323376198
68,44,5,7.294487569623503
74,68,5,9.553908675538338
82,74,5,10.488743560580362
84,82,5,3.985869316253112
86,84,5,14.584833737814938
89,86,5,14.531553424042727
97,89,5,8.569075044120481
19,-1,5,13.87284784669255
22,19,5,13.227345816676822
25,22,5,11.111467485949776
41,25,5,5.237646828898916
48,41,5,7.773025930423353
50,48,5,1.050094121525413
81,50,5,12.307141416507056
83,81,5,11.781135387857098
88,83,5,2.9841182761659963
98,88,5,4.63851552457966
21,-1,5,7.747842888469835
22,21,5,7.371832983424366
29,22,5,3.6938140782567435
46,29,5,9.635328160851714
57,46,5,6.351529756008095
62,57,5,14.502476683868599
63,62,5,9.832149951709756
65,63,5,4.010117444940164
78,65,5,10.447359601782434
87,78,5,5.292937168019769
1,-1,2,10.945400419089523
29,1,2,2.618906211011879
30,29,2,7.948332572329118
31,30,2,12.908263895411928
32,31,2,13.999711114662677
48,32,2,6.883607485934788
53,48,2,4.8161748116187795
54,53,2,8.349561458234152
55,54,2,1.863430189600613
85,55,2,3.2233357460590746
17,-1,5,7.257538232560381
21,17,5,13.906152882595599
35,21,5,11.735462419238875
40,35,5,11.851850565904318
52,40,5,6.781272315832892
65,52,5,1.4103439498986634
77,65,5,13.468682065815596
87,77,5,6.361864491598795
97,87,5,11.6535097435916
98,97,5,6.3935021022493475
16,-1,4,10.992061143377637
17,16,4,3.8299699455827847
18,17,4,1.8892323352878022
25,18,4,6.336127290867233
30,25,4,4.8665964626808895
37,30,4,10.377372766398537
43,37,4,7.683532448261726
49,43,4,14.979355389511419
56,49,4,10.247368118844257
84,56,4,7.376031265371039
2,-1,4,13.231691128349361
3,2,4,5.771946650703712
9,3,4,13.556269159869302
22,9,4,5.184904825941329
38,22,4,8.297432349477914
46,38,4,9.553164331769441
51,46,4,2.821674167053099
67,51,4,3.0059880874319993
77,67,4,8.694110779895128
85,77,4,13.124343564950735
11,-1,4,12.224438321691617
16,11,4,5.401213786782089
41,16,4,1.460286106535846
65,41,4,7.423092965449852
74,65,4,2.7023841069580734
78,74,4,7.983558124327999
87,78,4,14.434982889789595
88,87,4,5.754714683090078
89,88,4,10.891095466237571
96,89,4,8.597639583111107
7,-1,4,2.172776695383319
10,7,4,5.881269691419336
34,10,4,3.8435914418288606
40,34,4,11.265093002297574
47,40,4,12.66486974869288
57,47,4,10.97090148237762
64,57,4,4.013834821136461
